TITLE = "Example: 2D CST Element Data"
VARIABLES = "X", "Y", "Ux", "Uy", "Fx", "Fy"
ZONE NODES=121, ELEMENTS=200, DATAPACKING=POINT, ZONETYPE=FETRIANGLE
30	100	0.000159428	-6.65588e-005	2.66454e-015	-4.44089e-015
40	100	0.000206283	-5.98325e-005	3.37508e-014	-1.77636e-015
50	100	0.000253578	-4.41126e-005	-9.32587e-015	-3.10862e-015
60	100	0.000301893	-2.10441e-005	-3.63598e-014	-2.72005e-015
70	100	0.000351421	8.13332e-006	3.59712e-014	1.33227e-015
80	100	0.000402194	4.23838e-005	-2.93099e-014	9.76996e-015
90	100	0.00045415	8.06062e-005	-4.44089e-014	-1.24345e-014
100	100	0.000506925	0.000120947	5.25	-1.06581e-014
1	13	12
1	2	13
2	14	13
2	3	14
3	15	14
3	4	15
4	16	15
4	5	16
5	17	16
5	6	17
6	18	17
6	7	18
7	19	18
7	8	19
8	20	19
8	9	20
9	21	20
9	10	21
10	22	21
10	11	22
12	24	23
12	13	24
13	25	24
13	14	25
14	26	25
14	15	26
15	27	26
15	16	27
16	28	27
16	17	28
17	29	28
17	18	29
18	30	29
18	19	30
19	31	30
19	20	31
20	32	31
20	21	32
21	33	32
21	22	33
23	35	34
23	24	35
24	36	35
24	25	36
25	37	36
25	26	37
26	38	37
26	27	38
27	39	38
27	28	39
28	40	39
28	29	40
29	41	40
29	30	41
30	42	41
30	31	42
31	43	42
31	32	43
32	44	43
32	33	44
34	46	45
34	35	46
35	47	46
35	36	47
36	48	47
36	37	48
37	49	48
37	38	49
38	50	49
38	39	50
39	51	50
39	40	51
40	52	51
40	41	52
41	53	52
41	42	53
42	54	53
42	43	54
43	55	54
43	44	55
45	57	56
45	46	57
46	58	57
46	47	58
47	59	58
47	48	59
48	60	59
48	49	60
49	61	60
49	50	61
50	62	61
50	51	62
51	63	62
51	52	63
52	64	63
52	53	64
53	65	64
53	54	65
54	66	65
54	55	66
56	68	67
56	57	68
57	69	68
57	58	69
58	70	69
58	59	70
59	71	70
59	60	71
60	72	71
60	61	72
61	73	72
61	62	73
62	74	73
62	63	74
63	75	74
63	64	75
64	76	75
64	65	76
65	77	76
65	66	77
67	79	78
67	68	79
68	80	79
68	69	80
69	81	80
69	70	81
70	82	81
70	71	82
71	83	82
71	72	83
72	84	83
72	73	84
73	85	84
73	74	85
74	86	85
74	75	86
75	87	86
75	76	87
76	88	87
76	77	88
78	90	89
78	79	90
79	91	90
79	80	91
80	92	91
80	81	92
81	93	92
81	82	93
82	94	93
82	83	94
83	95	94
83	84	95
84	96	95
84	85	96
85	97	96
85	86	97
86	98	97
86	87	98
87	99	98
87	88	99
89	101	100
89	90	101
90	102	101
90	91	102
91	103	102
91	92	103
92	104	103
92	93	104
93	105	104
93	94	105
94	106	105
94	95	106
95	107	106
95	96	107
96	108	107
96	97	108
97	109	108
97	98	109
98	110	109
98	99	110
100	112	111
100	101	112
101	113	112
101	102	113
102	114	113
102	103	114
103	115	114
103	104	115
104	116	115
104	105	116
105	117	116
105	106	117
106	118	117
106	107	118
107	119	118
107	108	119
108	120	119
108	109	120
109	121	120
109	110	121
